Year,Country,Gold,Silver,Bronze,Total,Historical_Gold,Historical_Silver,Historical_Bronze,Historical_Total,Recent_3_Olympics_Avg,WB_Code,Population,GDP,GDP_per_capita,HDI,Climate_Zone,Climate_Description,Avg_Temp_C,Winter_Sports_Index,Education_Spending_pct_GDP,Medals_per_million_pop,Medals_per_billion_GDP,Medals_per_10K_GDPpc,Medals_per_HDI,Gold_per_million_pop,Gold_per_billion_GDP,Gold_per_10K_GDPpc,Gold_per_HDI
1994,BEL,0,0,0,0,1,1,2,4,0.0,BEL,10115603.0,244884129491.198,24208.5547931447,0.868,3.0,Temperate,12.0,4.0,5.41103982925415,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1998,BEL,0,0,1,1,1,1,2,4,0.0,BEL,10203008.0,258528339631.029,25338.4432934904,0.886,3.0,Temperate,12.0,4.0,,0.09801031225301401,0.003868047895357227,0.3946572362071296,1.1286681715575622,0.0,0.0,0.0,0.0
2002,BEL,0,0,0,0,1,1,3,5,0.3333333333333333,BEL,10332785.0,258383599375.177,25006.191397109,0.901,3.0,Temperate,12.0,4.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2006,BEL,0,0,0,0,1,1,3,5,0.3333333333333333,BEL,10547958.0,408259840868.823,38705.1067959147,0.913,3.0,Temperate,12.0,4.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2010,BEL,0,0,0,0,1,1,3,5,0.3333333333333333,BEL,10895586.0,481556503720.001,44197.393671162,0.921,3.0,Temperate,12.0,4.0,6.44077014923096,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2014,BEL,0,0,0,0,1,1,3,5,0.0,BEL,11209057.0,537987419164.351,47995.7786961339,0.93,3.0,Temperate,12.0,4.0,6.55865001678467,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2018,BEL,0,1,0,1,1,1,3,5,0.0,BEL,11427054.0,542638913427.921,47487.2100392561,0.942,3.0,Temperate,12.0,4.0,6.38883018493652,0.08751161935525989,0.0018428460901981196,0.2105830178638276,1.0615711252653928,0.0,0.0,0.0,0.0
2022,BEL,1,0,1,2,1,2,3,6,0.3333333333333333,BEL,11680210.0,591085783326.267,50605.7496677086,0.945,3.0,Temperate,12.0,4.0,6.27796983718872,0.17122979809438357,0.0033836036264401946,0.39521200913583043,2.1164021164021167,0.08561489904719179,0.0016918018132200973,0.19760600456791522,1.0582010582010584
2026,BEL,0,0,1,1,2,2,4,8,1.0,BEL,,,,,3.0,Temperate,12.0,4.0,,,,,,,,,
2026,BEN,0,0,0,0,0,0,0,0,0.0,BEN,,,,,,,,,,,,,,,,,
1992,BER,0,0,0,0,0,0,0,0,0.0,BMU,58407.0,1679900000.0,28761.9634632835,,,,,,3.47604990005493,0.0,0.0,0.0,,0.0,0.0,0.0,
1994,BER,0,0,0,0,0,0,0,0,0.0,BMU,59194.0,1867160100.0,31543.0634861641,,,,,,,0.0,0.0,0.0,,0.0,0.0,0.0,
1998,BER,0,0,0,0,0,0,0,0,0.0,BMU,60639.0,3130748000.0,51629.2814855126,,,,,,2.15227007865906,0.0,0.0,0.0,,0.0,0.0,0.0,
2002,BER,0,0,0,0,0,0,0,0,0.0,BMU,62142.0,3937228000.0,63358.5658652763,,,,,,,0.0,0.0,0.0,,0.0,0.0,0.0,
2006,BER,0,0,0,0,0,0,0,0,0.0,BMU,62834.0,6144000000.0,97781.4558996721,,,,,,,0.0,0.0,0.0,,0.0,0.0,0.0,
2010,BER,0,0,0,0,0,0,0,0,0.0,BMU,63725.0,6634526000.0,104111.824244802,,,,,,2.30668997764587,0.0,0.0,0.0,,0.0,0.0,0.0,
2014,BER,0,0,0,0,0,0,0,0,0.0,BMU,63529.0,6413988000.0,100961.576602811,,,,,,1.5368800163269,0.0,0.0,0.0,,0.0,0.0,0.0,
2018,BER,0,0,0,0,0,0,0,0,0.0,BMU,63831.0,7225977000.0,113204.82210838,,,,,,1.93595466792564,0.0,0.0,0.0,,0.0,0.0,0.0,
1994,BIH,0,0,0,0,0,0,0,0,0.0,BIH,3725412.0,1255802469.1358,337.090896023259,,2.0,Continental,5.0,7.0,,0.0,0.0,0.0,,0.0,0.0,0.0,
1998,BIH,0,0,0,0,0,0,0,0,0.0,BIH,4089356.0,4116774300.60671,1006.70479669823,,2.0,Continental,5.0,7.0,,0.0,0.0,0.0,,0.0,0.0,0.0,
2002,BIH,0,0,0,0,0,0,0,0,0.0,BIH,4188002.0,6728220982.88398,1606.5467454132,0.683,2.0,Continental,5.0,7.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2006,BIH,0,0,0,0,0,0,0,0,0.0,BIH,4063272.0,12864841905.9543,3166.12865344833,0.701,2.0,Continental,5.0,7.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2010,BIH,0,0,0,0,0,0,0,0,0.0,BIH,3811472.0,17176315803.7298,4506.47828548389,0.725,2.0,Continental,5.0,7.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2014,BIH,0,0,0,0,0,0,0,0,0.0,BIH,3564829.0,18558734107.1478,5206.06573475132,0.765,2.0,Continental,5.0,7.0,3.31473965674631,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2018,BIH,0,0,0,0,0,0,0,0,0.0,BIH,3387000.0,20484058033.1144,6047.84707207392,0.785,2.0,Continental,5.0,7.0,3.89297008514404,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2022,BIH,0,0,0,0,0,0,0,0,0.0,BIH,3204802.0,24534663636.1778,7655.59421024383,0.799,2.0,Continental,5.0,7.0,2.97012986426524,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2026,BIH,0,0,0,0,0,0,0,0,0.0,BIH,,,,,2.0,Continental,5.0,7.0,,,,,,,,,
1994,BLR,0,2,0,2,0,0,0,0,0.0,BLR,10226955.0,14931435232.078,1460.00791360458,,2.0,Continental,5.0,7.0,,0.19556163100355872,0.13394559658292549,13.698555887017394,,0.0,0.0,0.0,
1998,BLR,0,0,2,2,0,2,0,2,2.0,BLR,10071963.0,15222012660.4232,1511.32531567314,0.709,2.0,Continental,5.0,7.0,,0.1985710233447045,0.13138867011981556,13.23341824065989,2.8208744710860367,0.0,0.0,0.0,0.0
2002,BLR,0,0,1,1,0,2,2,4,2.0,BLR,9865548.0,14594900944.7658,1479.38066337175,0.738,2.0,Continental,5.0,7.0,,0.10136284370619858,0.06851708029979005,6.759585445174312,1.3550135501355014,0.0,0.0,0.0,0.0
2006,BLR,0,1,0,1,0,2,3,5,1.6666666666666667,BLR,9604924.0,36961894281.3444,3848.22350300163,0.777,2.0,Continental,5.0,7.0,6.07696008682251,0.10411326523770516,0.027054890433597857,2.5986016644303427,1.287001287001287,0.0,0.0,0.0,0.0
2010,BLR,1,1,1,3,0,3,3,6,1.3333333333333333,BLR,9483836.0,57231904542.8755,6034.67885177216,0.803,2.0,Continental,5.0,7.0,5.22003984451294,0.3163276969361343,0.05241831499338867,4.971267027936395,3.7359900373599,0.10544256564537809,0.01747277166446289,1.6570890093121315,1.2453300124533
2014,BLR,5,0,1,6,1,4,4,9,1.6666666666666667,BLR,9448515.0,78813069120.9984,8341.31809294883,0.825,2.0,Continental,5.0,7.0,4.81832981109619,0.6350204238443818,0.07612950576494429,7.193107771626623,7.272727272727273,0.529183686536985,0.06344125480412025,5.99425647635552,6.0606060606060606
2018,BLR,2,1,0,3,6,4,5,15,3.333333333333333,BLR,9438785.0,60031026576.26,6360.037502312,0.827,2.0,Continental,5.0,7.0,4.83656978607178,0.3178375182822789,0.049974157882990235,4.716953318136002,3.6275695284159615,0.21189167885485263,0.03331610525532682,3.144635545424002,2.418379685610641
2022,BLR,0,2,0,2,8,5,5,18,4.0,BLR,9228071.0,73775179924.603,7994.64806074889,0.824,2.0,Continental,5.0,7.0,4.62823009490967,0.21673001865720365,0.027109388307069757,2.5016736006420928,2.4271844660194177,0.0,0.0,0.0,0.0
1980,BOL,0,0,0,0,0,0,0,0,0.0,BOL,5758900.0,4537479608.48287,787.907344889279,,4.0,Mediterranean/Subtropical,18.0,2.0,,0.0,0.0,0.0,,0.0,0.0,0.0,
1984,BOL,0,0,0,0,0,0,0,0,0.0,BOL,6281868.0,6169483225.35915,982.109656770748,,4.0,Mediterranean/Subtropical,18.0,2.0,,0.0,0.0,0.0,,0.0,0.0,0.0,
1988,BOL,0,0,0,0,0,0,0,0,0.0,BOL,6835508.0,4597612362.2748,672.607268146683,,4.0,Mediterranean/Subtropical,18.0,2.0,,0.0,0.0,0.0,,0.0,0.0,0.0,
1992,BOL,0,0,0,0,0,0,0,0,0.0,BOL,7430336.0,5643868748.68126,759.57113496365,0.568,4.0,Mediterranean/Subtropical,18.0,2.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2018,BOL,0,0,0,0,0,0,0,0,0.0,BOL,11508368.0,48414038842.2576,4206.8552936661,0.722,4.0,Mediterranean/Subtropical,18.0,2.0,8.01587009429932,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2022,BOL,0,0,0,0,0,0,0,0,0.0,BOL,12077154.0,50959081953.6903,4219.46113742445,0.727,4.0,Mediterranean/Subtropical,18.0,2.0,7.57550001144409,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2026,BOL,0,0,0,0,0,0,0,0,0.0,BOL,,,,,4.0,Mediterranean/Subtropical,18.0,2.0,,,,,,,,,
1992,BRA,0,0,0,0,0,0,0,0,0.0,BRA,154275079.0,328187960871.951,2127.29083011489,0.648,4.0,Mediterranean/Subtropical,18.0,2.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1994,BRA,0,0,0,0,0,0,0,0,0.0,BRA,159265006.0,525369851353.742,3298.71491891786,0.659,4.0,Mediterranean/Subtropical,18.0,2.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1998,BRA,0,0,0,0,0,0,0,0,0.0,BRA,169159655.0,863711007325.493,5105.89246192003,0.68,4.0,Mediterranean/Subtropical,18.0,2.0,4.75665998458862,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2002,BRA,0,0,0,0,0,0,0,0,0.0,BRA,178503484.0,509795270685.19,2855.94017137049,0.7,4.0,Mediterranean/Subtropical,18.0,2.0,3.75037002563477,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2006,BRA,0,0,0,0,0,0,0,0,0.0,BRA,186653106.0,1107626711163.23,5934.14561857454,0.725,4.0,Mediterranean/Subtropical,18.0,2.0,4.87060022354126,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2010,BRA,0,0,0,0,0,0,0,0,0.0,BRA,193701929.0,2208838108484.35,11403.2840038694,0.748,4.0,Mediterranean/Subtropical,18.0,2.0,5.64879989624023,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2014,BRA,0,0,0,0,0,0,0,0,0.0,BRA,200085127.0,2456043766032.38,12274.9941630213,0.765,4.0,Mediterranean/Subtropical,18.0,2.0,5.94848012924194,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2018,BRA,0,0,0,0,0,0,0,0,0.0,BRA,206107261.0,1916933708352.71,9300.66072904004,0.774,4.0,Mediterranean/Subtropical,18.0,2.0,6.08851003646851,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2022,BRA,0,0,0,0,0,0,0,0,0.0,BRA,210306415.0,1951923832083.87,9281.33282136864,0.78,4.0,Mediterranean/Subtropical,18.0,2.0,5.61922979354858,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2026,BRA,1,0,0,1,0,0,0,0,0.0,BRA,,,,,4.0,Mediterranean/Subtropical,18.0,2.0,,,,,,,,,
1960,BUL,0,0,0,0,0,0,0,0,0.0,BGR,7867374.0,,,,2.0,Continental,5.0,7.0,,0.0,,,,0.0,,,
1964,BUL,0,0,0,0,0,0,0,0,0.0,BGR,8144340.0,,,,2.0,Continental,5.0,7.0,,0.0,,,,0.0,,,
1968,BUL,0,0,0,0,0,0,0,0,0.0,BGR,8369603.0,,,,2.0,Continental,5.0,7.0,,0.0,,,,0.0,,,
1972,BUL,0,0,0,0,0,0,0,0,0.0,BGR,8576200.0,,,,2.0,Continental,5.0,7.0,,0.0,,,,0.0,,,
1976,BUL,0,0,0,0,0,0,0,0,0.0,BGR,8758599.0,,,,2.0,Continental,5.0,7.0,,0.0,,,,0.0,,,
1980,BUL,0,0,1,1,0,0,0,0,0.0,BGR,8861535.0,19839230769.2308,2238.80295786574,,2.0,Continental,5.0,7.0,3.52947998046875,0.11284726630318563,0.05040518010158575,4.466672676515061,,0.0,0.0,0.0,
1984,BUL,0,0,0,0,0,0,1,1,0.3333333333333333,BGR,8960679.0,17594944444.4444,1963.57267618274,,2.0,Continental,5.0,7.0,,0.0,0.0,0.0,,0.0,0.0,0.0,
1988,BUL,0,0,0,0,0,0,1,1,0.3333333333333333,BGR,8981446.0,22555941176.4706,2511.39306259489,,2.0,Continental,5.0,7.0,,0.0,0.0,0.0,,0.0,0.0,0.0,
1992,BUL,0,0,0,0,0,0,1,1,0.3333333333333333,BGR,8540164.0,8602887622.63828,1007.34454544881,0.709,2.0,Continental,5.0,7.0,5.26045989990234,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1994,BUL,0,0,0,0,0,0,1,1,0.0,BGR,8443591.0,9709240033.98973,1149.89464008734,0.713,2.0,Continental,5.0,7.0,4.1706600189209,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1998,BUL,1,0,0,1,0,0,1,1,0.0,BGR,8256786.0,15031055046.7575,1820.44866449942,0.723,2.0,Continental,5.0,7.0,2.73942995071411,0.1211125006752022,0.06652892939911893,5.493151328576333,1.3831258644536653,0.1211125006752022,0.06652892939911893,5.493151328576333,1.3831258644536653
2002,BUL,0,1,2,3,1,0,1,2,0.3333333333333333,BGR,7837161.0,16403043849.8297,2092.98288625558,0.753,2.0,Continental,5.0,7.0,3.38608002662659,0.38279167673089787,0.182892884239357,14.33360979538206,3.9840637450199203,0.0,0.0,0.0,0.0
2006,BUL,0,1,0,1,1,1,3,5,1.3333333333333333,BGR,7601022.0,34380536495.6739,4523.1465578805,0.779,2.0,Continental,5.0,7.0,3.90346002578735,0.13156125584164868,0.029086224414381377,2.210850316706496,1.2836970474967908,0.0,0.0,0.0,0.0
2010,BUL,0,0,0,0,1,2,3,6,1.6666666666666667,BGR,7395599.0,50689051382.4361,6853.94805511171,0.799,2.0,Continental,5.0,7.0,3.85746002197266,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2014,BUL,0,0,0,0,1,2,3,6,1.3333333333333333,BGR,7073572.0,57080897012.1077,8069.60005667684,0.819,2.0,Continental,5.0,7.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2018,BUL,0,0,0,0,1,2,3,6,0.3333333333333333,BGR,6710798.0,66097226262.2191,9849.38397225174,0.832,2.0,Continental,5.0,7.0,4.05202007293701,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2022,BUL,0,0,0,0,1,2,3,6,0.0,BGR,6465097.0,90506153293.6733,13999.1949530956,0.835,2.0,Continental,5.0,7.0,4.50109004974365,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2026,BUL,0,0,2,2,1,2,3,6,0.0,BGR,,,,,2.0,Continental,5.0,7.0,,,,,,,,,
1960,CAN,2,1,1,4,6,3,9,18,2.6666666666666665,CAN,17909356.0,40563768946.9503,2264.94849658191,,1.0,Arctic/Subarctic,-5.0,10.0,,0.22334694781878253,0.09861016626022201,17.660445727735084,,0.11167347390939127,0.049305083130111005,8.830222863867542,
1964,CAN,1,1,1,3,8,4,10,22,3.0,CAN,19325000.0,49503663836.3665,2561.63849088572,,1.0,Arctic/Subarctic,-5.0,10.0,,0.15523932729624837,0.06060157506556378,11.711254381420195,,0.0517464424320828,0.0202005250218546,3.903751460473398,
1968,CAN,1,1,1,3,9,5,11,25,3.333333333333333,CAN,20744000.0,72048833006.1602,3473.23722551871,,1.0,Arctic/Subarctic,-5.0,10.0,,0.14462013112225222,0.04163842597899537,8.637475085082809,,0.04820671037408407,0.01387947532633179,2.8791583616942695,
1972,CAN,0,1,0,1,10,6,12,28,3.333333333333333,CAN,22218463.0,113463848873.624,5106.73708049128,,1.0,Arctic/Subarctic,-5.0,10.0,7.58983993530273,0.04500761371297376,0.008813379855585543,1.9581975422627351,,0.0,0.0,0.0,
1976,CAN,1,1,1,3,10,7,12,29,2.333333333333333,CAN,23449808.0,207271612576.065,8838.94710677652,,1.0,Arctic/Subarctic,-5.0,10.0,6.69842004776001,0.12793281718980387,0.014473762049296804,3.394069410936968,,0.042644272396601283,0.004824587349765602,1.1313564703123227,
1980,CAN,0,1,1,2,11,8,13,32,2.333333333333333,CAN,24515667.0,274776566028.053,11208.2027394178,,1.0,Arctic/Subarctic,-5.0,10.0,6.46289014816284,0.08158048483853203,0.00727864107522114,1.7844074081264238,,0.0,0.0,0.0,
1984,CAN,2,1,1,4,11,9,14,34,2.0,CAN,25607053.0,356718400123.543,13930.4745502555,,1.0,Arctic/Subarctic,-5.0,10.0,6.61841011047363,0.1562069637611169,0.011213326810769144,2.8714025394968585,,0.07810348188055845,0.005606663405384572,1.4357012697484293,
1988,CAN,0,2,3,5,13,10,15,38,3.0,CAN,26791747.0,509380027626.554,19012.5723278349,,1.0,Arctic/Subarctic,-5.0,10.0,6.15022993087769,0.1866246348175802,0.009815854035929519,2.6298387791955276,,0.0,0.0,0.0,
1992,CAN,2,3,2,7,13,12,18,43,3.6666666666666665,CAN,28371264.0,594387358318.855,20950.3305287651,0.873,1.0,Arctic/Subarctic,-5.0,10.0,6.74663019180298,0.24672852080189303,0.011776831895951762,3.3412360680366837,8.018327605956472,0.07049386308625517,0.003364809113129075,0.9546388765819097,2.290950744558992
1994,CAN,3,6,4,13,15,15,20,50,5.333333333333333,CAN,29000663.0,579944346807.264,19997.6237373354,0.877,1.0,Arctic/Subarctic,-5.0,10.0,6.65829992294312,0.4482656137895882,0.02241594399802014,6.500772377134542,14.823261117445838,0.10344591087452035,0.005172910153389262,1.500178240877202,3.420752565564424
1998,CAN,6,5,4,15,18,21,24,63,8.333333333333334,CAN,30155173.0,634000000000.0,21024.5850687045,0.883,1.0,Arctic/Subarctic,-5.0,10.0,5.49377012252808,0.4974270915308627,0.02365930599369085,7.134504652996833,16.987542468856173,0.19897083661234508,0.00946372239747634,2.853801861198734,6.795016987542469
2002,CAN,7,3,7,17,24,26,28,78,11.666666666666666,CAN,31359199.0,760649334098.005,24256.0192337185,0.899,1.0,Arctic/Subarctic,-5.0,10.0,4.99308013916016,0.5421056832478406,0.0223493260796172,7.008569640466047,18.909899888765295,0.22321998721969907,0.009202663679842377,2.8858816166624903,7.78642936596218
2006,CAN,7,10,7,24,31,29,35,95,15.0,CAN,32571193.0,1319264809590.97,40504.0370977806,0.913,1.0,Arctic/Subarctic,-5.0,10.0,,0.7368474344799099,0.01819195041474733,5.925335280051645,26.28696604600219,0.21491383505664038,0.0053059855376346365,1.7282227900150626,7.667031763417305
2010,CAN,14,7,5,26,38,39,42,119,18.666666666666668,CAN,34005902.0,1617343367486.26,47560.6666009406,0.918,1.0,Arctic/Subarctic,-5.0,10.0,5.356369972229,0.7645731614470924,0.016075745276286163,5.466702184423505,28.322440087145967,0.41169324077920355,0.008656170533384857,2.943608868535733,15.250544662309368
2014,CAN,10,10,5,25,52,46,47,145,22.33333333333333,CAN,35434066.0,1805749878439.94,50960.8431174661,0.932,1.0,Arctic/Subarctic,-5.0,10.0,4.84358978271484,0.7055357406626719,0.01384466381445835,4.90572731349329,26.824034334763947,0.2822142962650687,0.00553786552578334,1.962290925397316,10.729613733905579
2018,CAN,11,8,10,29,62,56,52,170,25.0,CAN,37072620.0,1725329192783.02,46539.1761570405,0.935,1.0,Arctic/Subarctic,-5.0,10.0,4.8889799118042,0.7822484626120302,0.016808386550987365,6.231309274178642,31.016042780748663,0.2967149340942183,0.00637559489865038,2.363600069516037,11.76470588235294
2022,CAN,4,8,14,26,73,64,62,199,26.666666666666668,CAN,38935934.0,2190411080134.32,56256.8007264015,0.935,1.0,Arctic/Subarctic,-5.0,10.0,4.88021993637085,0.667763613940788,0.011869918042235994,4.621663454779097,27.80748663101604,0.10273286368319814,0.001826141237267076,0.7110251468890919,4.27807486631016
2026,CAN,3,6,7,16,77,72,76,225,26.666666666666668,CAN,,,,,1.0,Arctic/Subarctic,-5.0,10.0,,,,,,,,,
2010,CAY,0,0,0,0,0,0,0,0,0.0,CYM,54099.0,4156841163.77763,76837.6710064442,,,,,,,0.0,0.0,0.0,,0.0,0.0,0.0,
2014,CAY,0,0,0,0,0,0,0,0,0.0,CYM,60160.0,4562853582.32463,75845.3055572577,,,,,,,0.0,0.0,0.0,,0.0,0.0,0.0,
1960,CHI,0,0,0,0,0,0,0,0,0.0,CHL,8153350.0,4211103676.74027,516.487539077836,,3.0,Temperate,12.0,4.0,,0.0,0.0,0.0,,0.0,0.0,0.0,
1964,CHI,0,0,0,0,0,0,0,0,0.0,CHL,8842525.0,6065708668.32735,685.970202891974,,3.0,Temperate,12.0,4.0,,0.0,0.0,0.0,,0.0,0.0,0.0,
1968,CHI,0,0,0,0,0,0,0,0,0.0,CHL,9514716.0,7286820526.02462,765.847401648627,,3.0,Temperate,12.0,4.0,,0.0,0.0,0.0,,0.0,0.0,0.0,
1976,CHI,0,0,0,0,0,0,0,0,0.0,CHL,10838251.0,10523479088.8075,970.957314866348,,3.0,Temperate,12.0,4.0,,0.0,0.0,0.0,,0.0,0.0,0.0,
1984,CHI,0,0,0,0,0,0,0,0,0.0,CHL,12207733.0,19974595028.1582,1636.22476246476,,3.0,Temperate,12.0,4.0,,0.0,0.0,0.0,,0.0,0.0,0.0,
1988,CHI,0,0,0,0,0,0,0,0,0.0,CHL,12999424.0,26174858613.8456,2013.53987790886,,3.0,Temperate,12.0,4.0,,0.0,0.0,0.0,,0.0,0.0,0.0,
1992,CHI,0,0,0,0,0,0,0,0,0.0,CHL,13884577.0,46538895685.8088,3351.84108855522,0.73,3.0,Temperate,12.0,4.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1994,CHI,0,0,0,0,0,0,0,0,0.0,CHL,14316256.0,57438273591.0521,4012.10159912285,0.73,3.0,Temperate,12.0,4.0,2.51182007789612,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1998,CHI,0,0,0,0,0,0,0,0,0.0,CHL,15127799.0,81990010704.0602,5419.82417297191,0.759,3.0,Temperate,12.0,4.0,3.32312989234924,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2002,CHI,0,0,0,0,0,0,0,0,0.0,CHL,15857925.0,70264045939.2773,4430.84741157984,0.784,3.0,Temperate,12.0,4.0,4.04881000518799,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2006,CHI,0,0,0,0,0,0,0,0,0.0,CHL,16509195.0,153843518170.864,9318.65655296121,0.804,3.0,Temperate,12.0,4.0,3.04014992713928,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2010,CHI,0,0,0,0,0,0,0,0,0.0,CHL,17181464.0,217051209238.534,12632.8704724192,0.823,3.0,Temperate,12.0,4.0,4.18953990936279,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2014,CHI,0,0,0,0,0,0,0,0,0.0,CHL,17864195.0,259560978224.359,14529.6767206336,0.849,3.0,Temperate,12.0,4.0,4.75167989730835,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2018,CHI,0,0,0,0,0,0,0,0,0.0,CHL,18893191.0,295857562991.709,15659.4808675628,0.866,3.0,Temperate,12.0,4.0,5.473060131073,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2022,CHI,0,0,0,0,0,0,0,0,0.0,CHL,19553036.0,301226575540.242,15405.6165774073,0.869,3.0,Temperate,12.0,4.0,4.89753007888794,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2026,CHI,0,0,0,0,0,0,0,0,0.0,CHL,,,,,3.0,Temperate,12.0,4.0,,,,,,,,,
1980,CHN,0,0,0,0,0,0,0,0,0.0,CHN,981235000.0,191487500000.0,195.149479992051,,2.0,Continental,5.0,7.0,1.91190004348755,0.0,0.0,0.0,,0.0,0.0,0.0,
1984,CHN,0,0,0,0,0,0,0,0,0.0,CHN,1036825000.0,260442857142.857,251.192686463827,,2.0,Continental,5.0,7.0,1.99863004684448,0.0,0.0,0.0,,0.0,0.0,0.0,
1988,CHN,0,0,0,0,0,0,0,0,0.0,CHN,1101630000.0,312888888888.889,284.023573149686,,2.0,Continental,5.0,7.0,1.76417994499206,0.0,0.0,0.0,,0.0,0.0,0.0,
1992,CHN,0,3,0,3,0,0,0,0,0.0,CHN,1164970000.0,428502354788.069,367.822651903542,0.511,2.0,Continental,5.0,7.0,1.65455996990204,0.0025751736096208486,0.007001128386992778,81.56104536994968,5.870841487279844,0.0,0.0,0.0,0.0
1994,CHN,0,1,2,3,0,3,0,3,1.0,CHN,1191835000.0,566929539493.172,475.677874448369,0.532,2.0,Continental,5.0,7.0,1.98571002483368,0.0025171269512977885,0.00529166288050886,63.06789029191279,5.639097744360902,0.0,0.0,0.0,0.0
1998,CHN,0,6,2,8,0,4,2,6,2.0,CHN,1241935000.0,1037134141760.35,835.095348597432,0.576,2.0,Continental,5.0,7.0,1.84432995319366,0.0064415609512575136,0.007713563441679231,95.79744412941879,13.88888888888889,0.0,0.0,0.0,0.0
2002,CHN,2,2,4,8,0,10,4,14,4.666666666666667,CHN,1280400000.0,1489821682050.54,1163.55957673426,0.619,2.0,Continental,5.0,7.0,,0.006248047485160887,0.005369770151948031,68.75453702554229,12.924071082390954,0.0015620118712902217,0.0013424425379870077,17.188634256385573,3.2310177705977385
2006,CHN,2,4,5,11,2,12,8,22,6.333333333333333,CHN,1311020000.0,2791498472804.33,2129.25696999613,0.666,2.0,Continental,5.0,7.0,,0.008390413571112568,0.003940535919028978,51.661214005653775,16.516516516516514,0.0015255297402022852,0.000716461076187087,9.39294800102796,3.003003003003003
2010,CHN,5,2,4,11,4,16,13,33,9.0,CHN,1337705000.0,6192564874453.29,4629.24551710077,0.71,2.0,Continental,5.0,7.0,,0.008223038711823609,0.0017763237403259557,23.761971490527348,15.492957746478874,0.0037377448690107313,0.0008074198819663435,10.800896132057884,7.042253521126761
2014,CHN,3,4,2,9,9,18,17,44,10.0,CHN,1371860000.0,10674533168257.4,7781.06597484974,0.742,2.0,Continental,5.0,7.0,,0.006560436196113306,0.0008431282059962192,11.56653860677977,12.129380053908356,0.002186812065371102,0.0002810427353320731,3.8555128689265907,4.0431266846361185
2018,CHN,1,6,2,9,12,22,19,53,10.333333333333334,CHN,1402760000.0,14147765772963.8,10085.6638148819,0.774,2.0,Continental,5.0,7.0,,0.00641592289486441,0.0006361428471765404,8.92355740305368,11.627906976744185,0.0007128803216516011,7.068253857517115e-05,0.9915063781170755,1.2919896640826873
2022,CHN,9,4,2,15,13,28,21,62,9.666666666666666,CHN,1412175000.0,18316765021690.2,12970.6056414327,0.796,2.0,Continental,5.0,7.0,,0.010621913006532476,0.0008189218992675519,11.564610330981537,18.844221105527637,0.006373147803919486,0.0004913531395605311,6.938766198588922,11.306532663316583
2026,CHN,4,3,6,13,22,32,23,77,11.0,CHN,,,,,2.0,Continental,5.0,7.0,,,,,,,,,
2002,CMR,0,0,0,0,0,0,0,0,0.0,CMR,15725528.0,12417251350.4882,789.623811072554,0.458,5.0,Tropical,26.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
