Year,Country,Gold,Silver,Bronze,Total,Historical_Gold,Historical_Silver,Historical_Bronze,Historical_Total,Recent_3_Olympics_Avg,WB_Code,Population,GDP,GDP_per_capita,HDI,Climate_Zone,Climate_Description,Avg_Temp_C,Winter_Sports_Index,Education_Spending_pct_GDP,Medals_per_million_pop,Medals_per_billion_GDP,Medals_per_10K_GDPpc,Medals_per_HDI,Gold_per_million_pop,Gold_per_billion_GDP,Gold_per_10K_GDPpc,Gold_per_HDI,Land_Area_SqKm,Surface_Area_SqKm,Internet_Users_Pct,Vehicles_Per_1000,Healthcare_Spending_Pct_GDP,Healthcare_Spending_Per_Capita_USD,Life_Expectancy_Years,Labor_Force_Total,Coastline_Length_Km,Average_Elevation_Meters,Avg_Temperature_C,Avg_Snowfall_Cm_Per_Year,Sunshine_Days_Per_Year,Number_of_Universities,Number_of_Ski_Resorts,Professional_Sports_Stadiums,Avg_Work_Hours_Per_Year,Global_Peace_Index_Score,Military_Expenditure_Pct_GDP,Active_Military_Personnel_Thousands,Healthcare_Spending_USD,Military_Expenditure_USD,Education_Spending_USD,Medals_Per_Million,Medals_Per_Billion_GDP,Medals_Per_GDP_Per_Capita,Medals_Per_HDI,Medals_Per_1000_SqKm,Medals_Per_1000_Km_Coastline,Medals_Per_100m_Elevation,Medals_Per_Degree_Temp,Medals_Per_100_Sunshine_Days,Medals_Per_100_Cm_Snowfall,Medals_Per_Million_Internet_Users,Medals_Per_1000_Vehicles,Medals_Per_University,Medals_Per_Stadium,Medals_Per_Ski_Resort,Medals_Per_Pct_Healthcare_Spending,Medals_Per_Year_Life_Expectancy,Medals_Per_100_Work_Hours,Medals_Per_Peace_Index_Point,Medals_Per_Pct_Military_Spending,Medals_Per_1000_Military_Personnel,Medals_Per_Pct_Education_Spending,Total_Athletes,Individual_Medalists,Gold_Medalists,Silver_Medalists,Bronze_Medalists,Total_Medals_Awarded,Gold_Awarded,Silver_Awarded,Bronze_Awarded
1984,NED,0,0,0,0,10,15,10,35,6.333333333333333,NLD,14424211.0,144124462912.088,9991.84377655651,,3.0,Temperate,12.0,4.0,5.0826301574707,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,33760.0,41530.0,,,,,76.2331707317073,,451.0,30.0,10.1,,160.0,13.0,,8.0,,1.49,,,,,7325313416.262459,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1984,NOR,3,2,4,9,51,53,47,151,9.666666666666666,NOR,4140099.0,62057955032.7758,14989.4857665906,,1.0,Arctic/Subarctic,-5.0,10.0,5.42936992645264,2.173861059844221,0.1450257262787126,6.0042086434077016,0.0,0.7246203532814071,0.0483419087595708,2.0014028811359004,0.0,365244.0,385178.0,,,,,76.2243902439024,,25148.0,460.0,1.5,200.0,180.0,8.0,220.0,4.0,,1.465,,,,,3369355947.5210323,2.173861059844221,0.1450257262787126,6.0042086434077016,0.0,0.0246410618654926,0.3578813424526801,1.956521739130435,6.0,5.0,4.5,0.0,0.0,1.125,2.25,0.0409090909090909,0.0,0.1180724433636247,0.0,6.143344709897611,0.0,0.0,1.6576509101269297,58.0,10.0,6.0,3.0,1.0,15.0,6.0,5.0,4.0
1984,NZL,0,0,0,0,0,0,0,0,0.0,NZL,3227100.0,21665975318.8842,6713.76013104154,,3.0,Temperate,12.0,4.0,4.04568004608154,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,263310.0,267710.0,,,,,74.3707317073171,,15134.0,388.0,10.9,200.0,230.0,8.0,27.0,,,1.313,,,,,876536040.2650495,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1984,POL,0,0,0,0,1,1,2,4,0.3333333333333333,POL,36904134.0,,,,2.0,Continental,5.0,7.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,306290.0,312690.0,,,,,70.8,,440.0,173.0,8.5,60.0,190.0,400.0,100.0,15.0,,1.654,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,30.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1984,PRK,0,0,0,0,0,1,0,1,0.5,PRK,19335043.0,,,,2.0,Continental,5.0,7.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,120410.0,120540.0,,,,,68.881,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1984,PUR,0,0,0,0,0,0,0,0,0.0,PRI,3344190.0,19162600000.0,5730.11700890201,,5.0,Tropical,26.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8870.0,8870.0,,,,,73.427,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1984,ROU,0,0,0,0,0,0,1,1,0.0,ROU,,,,,2.0,Continental,5.0,7.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,225.0,414.0,9.7,60.0,,,30.0,,,1.607,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,19.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1984,SEN,0,0,0,0,0,0,0,0,0.0,SEN,6499364.0,3485165431.71354,536.231765402514,,5.0,Tropical,26.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,192530.0,196710.0,,,,,51.694,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1984,SMR,0,0,0,0,0,0,0,0,0.0,SMR,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1984,SUI,2,2,1,5,17,18,18,53,6.666666666666667,CHE,6441865.0,109455312167.511,16991.2458841517,,2.0,Continental,5.0,7.0,4.22711992263794,0.7761727387953644,0.0456807431360478,2.94269180382097,0.0,0.3104690955181458,0.0182722972544191,1.177076721528388,0.0,39528.79,41290.7,,,,,76.6085365853659,,0.0,1350.0,6.0,140.0,190.0,12.0,200.0,6.0,,1.35,,,,,4626807307.018407,0.7761727387953644,0.0456807431360478,2.94269180382097,0.0,0.126490084821721,0.0,0.3703703703703703,0.8333333333333334,2.631578947368421,3.571428571428572,0.0,0.0,0.4166666666666667,0.8333333333333334,0.025,0.0,0.0652668778554258,0.0,3.7037037037037033,0.0,0.0,1.182838455380216,42.0,8.0,2.0,2.0,4.0,8.0,2.0,2.0,4.0
1984,SWE,4,2,2,8,25,22,26,73,3.333333333333333,SWE,8336605.0,109043045407.287,13080.0302290066,,1.0,Arctic/Subarctic,-5.0,10.0,,0.9596232519112996,0.0733655224881071,6.116193816019631,0.0,0.4798116259556498,0.0366827612440535,3.058096908009816,0.0,407339.7,447420.11,,,,,76.8158536585366,,3218.0,320.0,2.1,180.0,200.0,48.0,200.0,8.0,,1.339,,,,,,0.9596232519112996,0.0733655224881071,6.116193816019631,0.0,0.0196396275639226,2.4860161591050343,2.5,3.809523809523809,4.0,4.444444444444445,0.0,0.0,0.1666666666666666,1.0,0.04,0.0,0.1041451682039721,0.0,5.974607916355489,0.0,0.0,0.0,60.0,25.0,5.0,0.0,20.0,30.0,7.0,2.0,21.0
1984,TPE,0,0,0,0,0,0,0,0,0.0,TWN,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1984,TUR,0,0,0,0,0,0,0,0,0.0,TUR,49574069.0,59937602179.8365,1209.05149383313,,3.0,Temperate,12.0,4.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,769630.0,785350.0,,,,,64.81,,7200.0,1132.0,11.1,,270.0,207.0,25.0,20.0,,2.37,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1984,USA,4,4,0,8,36,38,30,104,10.0,USA,235825000.0,4037613000000.0,17121.2254849995,,2.0,Continental,5.0,7.0,,0.0339234601929396,0.0019813686948204,4.672562724560271,0.0,0.0169617300964698,0.0009906843474102,2.336281362280136,0.0,9158960.0,9629090.0,,,,,74.5634146341464,,19924.0,760.0,8.5,70.0,260.0,4000.0,470.0,120.0,,1.953,,,,,,0.0339234601929396,0.0019813686948204,4.672562724560271,0.0,0.0008734616157292,0.4015257980325236,1.0526315789473684,0.9411764705882352,3.0769230769230766,11.428571428571429,0.0,0.0,0.002,0.0666666666666666,0.0170212765957446,0.0,0.1072912237087435,0.0,4.09626216077829,0.0,0.0,0.0,107.0,9.0,4.0,5.0,0.0,9.0,4.0,5.0,0.0
1988,AND,0,0,0,0,0,0,0,0,0.0,AND,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,1996.0,,,,,5.0,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1988,ARG,0,0,0,0,0,0,0,0,0.0,ARG,31780532.0,126890235049.092,3992.70330179156,,3.0,Temperate,12.0,4.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2736690.0,2780400.0,,,,,71.097,,4989.0,595.0,14.9,50.0,260.0,130.0,20.0,25.0,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1988,AUS,0,0,0,0,1,0,0,1,0.0,AUS,16532164.0,236461079970.431,14303.093047615,,3.0,Temperate,12.0,4.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7682300.0,7741220.0,,,,,76.4326829268293,,25760.0,330.0,21.7,,310.0,43.0,12.0,15.0,,1.525,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,19.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1988,AUT,3,5,2,10,25,33,30,88,4.666666666666667,AUT,7585317.0,132817124707.456,17509.7658683817,,2.0,Continental,5.0,7.0,5.21114015579224,1.318336465041606,0.0752914958972803,5.711098637850734,0.0,0.3955009395124818,0.0225874487691841,1.7133295913552202,0.0,82520.0,83879.0,,,,,75.2170731707317,,0.0,910.0,6.5,130.0,200.0,22.0,400.0,5.0,,1.313,,,,,6921286519.398895,1.318336465041606,0.0752914958972803,5.711098637850734,0.0,0.1211827435773146,0.0,1.098901098901099,1.5384615384615383,5.0,7.692307692307692,0.0,0.0,0.4545454545454545,2.0,0.025,0.0,0.1329485391873926,0.0,7.616146230007616,0.0,0.0,1.9189658502822824,81.0,9.0,3.0,4.0,2.0,12.0,3.0,5.0,4.0
1988,BEL,0,0,0,0,1,1,2,4,0.0,BEL,9901664.0,162299103675.261,16391.093827791,,3.0,Temperate,12.0,4.0,4.30072021484375,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,33120.0,,,,,75.5658536585366,,66.0,181.0,10.5,,170.0,11.0,,6.0,,1.495,,,,,6980030360.272164,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1988,BOL,0,0,0,0,0,0,0,0,0.0,BOL,,,,,4.0,Mediterranean/Subtropical,18.0,2.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,0.0,1192.0,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1988,BUL,0,0,0,0,0,0,1,1,0.3333333333333333,BGR,8981446.0,22555941176.4706,2511.39306259489,,2.0,Continental,5.0,7.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,110630.0,110990.0,,,,,71.6043902439024,,354.0,472.0,10.9,70.0,,,35.0,,,1.683,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,27.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1988,CAN,0,2,3,5,13,10,15,38,3.0,CAN,26791747.0,509380027626.554,19012.5723278349,,1.0,Arctic/Subarctic,-5.0,10.0,6.15022993087769,0.1866246348175802,0.0098158540359295,2.629838779195528,0.0,0.0,0.0,0.0,0.0,8965590.0,15640500.0,,,,,76.8587804878049,,202080.0,487.0,-5.4,230.0,220.0,100.0,280.0,15.0,,1.35,,,,,31328042921.001373,0.1866246348175802,0.0098158540359295,2.629838779195528,0.0,0.0005576877818414,0.0247426761678543,1.026694045174538,-0.9259259259259258,2.2727272727272725,2.173913043478261,0.0,0.0,0.05,0.3333333333333333,0.0178571428571428,0.0,0.0650543759381316,0.0,3.7037037037037033,0.0,0.0,0.8129777351733023,112.0,5.0,0.0,2.0,3.0,6.0,0.0,2.0,4.0
1988,CHI,0,0,0,0,0,0,0,0,0.0,CHL,,26174858613.8456,2013.53987790886,,3.0,Temperate,12.0,4.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,743532.0,756096.0,,,,,72.788,,6435.0,1871.0,8.9,150.0,280.0,60.0,18.0,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1988,CHN,0,0,0,0,0,0,0,0,0.0,CHN,1101630000.0,312888888888.889,284.023573149686,,2.0,Continental,5.0,7.0,1.76417994499206,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9388250.0,9562950.0,,,,,67.607,,14500.0,1840.0,6.0,30.0,220.0,2956.0,700.0,80.0,,1.888,,,,,5519923027.88627,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1988,CRC,0,0,0,0,0,0,0,0,0.0,CRI,2968103.0,4614629898.40348,1554.74048522018,,5.0,Tropical,26.0,0.0,4.01322984695435,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,51060.0,51100.0,,,,,75.546,,,,,,,,,,,,,,,,185195704.40920764,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1988,CYP,0,0,0,0,0,0,0,0,0.0,CYP,766235.0,4278792597.23965,7645.6298828125,,3.0,Temperate,12.0,4.0,3.37546992301941,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9240.0,9250.0,,,,,75.39,,,,,,,,,,,,,,,,144429357.18820542,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1988,DEN,0,0,0,0,0,0,0,0,0.0,DNK,5129516.0,115540189705.118,22524.5792595476,,3.0,Temperate,12.0,4.0,6.33603000640869,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,40000.0,42920.0,,,,,74.7717073170732,,7314.0,34.0,8.9,,170.0,8.0,,4.0,,1.382,,,,,7320661089.1778,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1988,ESP,0,0,0,0,1,0,0,1,0.0,ESP,38766939.0,375891716897.586,9696.1928538538,,3.0,Temperate,12.0,4.0,3.33067989349365,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,499440.0,505990.0,,,,,76.7470731707317,,4964.0,660.0,14.1,,300.0,83.0,35.0,25.0,,1.471,,,,,12519749836.01597,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1988,FIJ,0,0,0,0,0,0,0,0,0.0,FJI,758697.0,1110009522.75743,1463.04720165947,,5.0,Tropical,26.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,18270.0,18270.0,,,,,64.951,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1988,FIN,4,1,2,7,28,43,32,103,9.666666666666666,FIN,4946481.0,109039090262.971,22043.7701596288,,1.0,Arctic/Subarctic,-5.0,10.0,5.06788015365601,1.4151474553323866,0.064197160698223,3.1755003564770767,0.0,0.8086556887613638,0.036684091827556,1.8145716322726155,0.0,304590.0,338150.0,,,,,74.5770731707317,,1250.0,164.0,1.7,120.0,180.0,13.0,75.0,4.0,,1.439,,,,,5525970415.16417,1.4151474553323866,0.064197160698223,3.1755003564770767,0.0,0.0229817131225581,5.6,4.2682926829268295,4.11764705882353,3.888888888888889,5.833333333333334,0.0,0.0,0.5384615384615384,1.75,0.0933333333333333,0.0,0.0938626269761844,0.0,4.864489228630994,0.0,0.0,1.3812481329003297,53.0,30.0,5.0,22.0,3.0,34.0,7.0,22.0,5.0
1988,FRA,1,0,1,2,12,10,17,39,1.6666666666666667,FRA,57598186.0,1010827662151.75,17549.6440487161,,2.0,Continental,5.0,7.0,4.58078002929688,0.0347233157655347,0.0019785766405943,1.1396242536020644,0.0,0.0173616578827673,0.0009892883202971,0.5698121268010322,0.0,538950.0,549086.0,,,,,76.1,,3427.0,375.0,12.4,40.0,230.0,83.0,350.0,20.0,,1.653,,,,,46303791678.4559,0.0347233157655347,0.0019785766405943,1.1396242536020644,0.0,0.0037109193802764,0.5836008170411439,0.5333333333333333,0.1612903225806451,0.8695652173913044,5.0,0.0,0.0,0.0240963855421686,0.1,0.0057142857142857,0.0,0.026281208935611,0.0,1.2099213551119177,0.0,0.0,0.4366068632872089,68.0,1.0,1.0,0.0,0.0,2.0,1.0,0.0,1.0
1988,FRG,2,4,2,8,9,11,11,31,6.333333333333333,DEU,78144619.0,1406367016371.53,17996.9783507619,,2.0,Continental,5.0,7.0,,0.1023742914403357,0.005688415546491,4.445190655942152,0.0,0.0255935728600839,0.0014221038866227,1.111297663985538,0.0,349130.0,356970.0,,,,,74.9987317073171,,2389.0,263.0,9.3,30.0,180.0,400.0,500.0,35.0,,1.458,,,,,,0.1023742914403357,0.005688415546491,4.445190655942152,0.0,0.0229141007647581,3.348681456676434,3.0418250950570345,0.8602150537634408,4.444444444444445,26.666666666666668,0.0,0.0,0.02,0.2285714285714285,0.016,0.0,0.1066684704912082,0.0,5.486968449931413,0.0,0.0,0.0,90.0,13.0,4.0,7.0,2.0,14.0,4.0,7.0,3.0
1988,GBR,0,0,0,0,8,2,6,16,1.0,GBR,56928327.0,910122732123.799,15987.1680775688,,3.0,Temperate,12.0,4.0,4.26831007003784,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,241930.0,243610.0,,,,,75.3804878048781,,12429.0,162.0,9.7,20.0,160.0,160.0,,30.0,,1.693,,,,,38846860224.94363,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,48.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1988,GDR,9,10,6,25,30,26,29,85,22.0,DEU,78144619.0,1406367016371.53,17996.9783507619,,2.0,Continental,5.0,7.0,,0.3199196607510493,0.0177762985827844,13.891220799819228,0.0,0.1151710778703777,0.0063994674898023,5.000839487934922,0.0,349130.0,356970.0,,,,,74.9987317073171,,2389.0,263.0,9.3,30.0,180.0,400.0,500.0,35.0,,1.458,,,,,,0.3199196607510493,0.0177762985827844,13.891220799819228,0.0,0.0716065648898691,10.464629552113855,9.505703422053232,2.6881720430107525,13.88888888888889,83.33333333333334,0.0,0.0,0.0625,0.7142857142857143,0.05,0.0,0.3333389702850258,0.0,17.146776406035666,0.0,0.0,0.0,53.0,22.0,9.0,9.0,4.0,32.0,10.0,15.0,7.0
1988,GRE,0,0,0,0,0,0,0,0,0.0,GRC,10036983.0,75200610136.9205,7492.35204811251,,3.0,Temperate,12.0,4.0,1.89530003070831,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,128900.0,131960.0,,,,,76.9481951219512,,13676.0,498.0,16.4,,300.0,24.0,20.0,10.0,,1.802,,,,,1425277187.0178907,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1988,GUA,0,0,0,0,0,0,0,0,0.0,GTM,8532099.0,7841602824.42748,919.070773138882,,5.0,Tropical,26.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,107160.0,108890.0,,,,,61.538,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1988,GUM,0,0,0,0,0,0,0,0,0.0,GUM,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1988,HUN,0,0,0,0,0,2,4,6,0.3333333333333333,HUN,10596487.0,29799838597.4079,2812.23754602897,,,,,,4.49736022949219,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,89870.0,93030.0,,,,,70.0234146341463,,0.0,143.0,10.7,,,28.0,,,,1.411,,,,,1340206089.5326862,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1988,IND,0,0,0,0,1,0,0,1,0.3333333333333333,IND,827342990.0,296589670895.932,358.484539641693,,4.0,Mediterranean/Subtropical,18.0,2.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2973190.0,3287260.0,,,,,57.744,,7000.0,160.0,25.0,,260.0,1000.0,,35.0,,2.319,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1988,ISL,0,0,0,0,0,0,0,0,0.0,ISL,249740.0,6320093411.44744,25306.6926061001,,1.0,Arctic/Subarctic,-5.0,10.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100250.0,103000.0,,,,,77.0829268292683,,4970.0,500.0,1.9,150.0,,,,,,1.112,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1988,ISV,0,0,0,0,0,0,0,0,0.0,VIR,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1988,ITA,2,1,2,5,12,9,7,28,2.6666666666666665,ITA,56629288.0,893663934840.821,15780.9495122174,,2.0,Continental,5.0,7.0,4.58221006393433,0.0882935346105711,0.005594944368982,3.1683771601506407,0.0,0.0353174138442284,0.0022379777475928,1.2673508640602562,0.0,294110.0,301340.0,,,,,76.3707317073171,,7600.0,538.0,13.5,60.0,270.0,97.0,350.0,30.0,,1.537,,,,,40949558760.02763,0.0882935346105711,0.005594944368982,3.1683771601506407,0.0,0.0170004420114922,0.6578947368421053,0.929368029739777,0.3703703703703703,1.851851851851852,8.333333333333334,0.0,0.0,0.0515463917525773,0.1666666666666666,0.0142857142857142,0.0,0.0654701073071026,0.0,3.2530904359141184,0.0,0.0,1.0911765131315154,58.0,6.0,1.0,1.0,4.0,8.0,2.0,1.0,5.0
