WB_Code,Year,Land_Area_SqKm,Surface_Area_SqKm,Internet_Users_Pct,Healthcare_Spending_Pct_GDP,Healthcare_Spending_Per_Capita_USD,Life_Expectancy_Years,Labor_Force_Total
BOL,1970,1083300.0,1098580.0,,,,47.103,
BOL,1971,1083300.0,1098580.0,,,,47.483,
BOL,1972,1083300.0,1098580.0,,,,47.829,
BOL,1973,1083300.0,1098580.0,,,,48.282,
BOL,1974,1083300.0,1098580.0,,,,48.752,
BOL,1975,1083300.0,1098580.0,,,,49.336,
BOL,1976,1083300.0,1098580.0,,,,49.971,
BOL,1977,1083300.0,1098580.0,,,,50.387,
BOL,1978,1083300.0,1098580.0,,,,50.838,
BOL,1979,1083300.0,1098580.0,,,,51.353,
BOL,1980,1083300.0,1098580.0,,,,51.828,
BOL,1981,1083300.0,1098580.0,,,,52.259,
BOL,1982,1083300.0,1098580.0,,,,52.511,
BOL,1983,1083300.0,1098580.0,,,,52.861,
BOL,1984,1083300.0,1098580.0,,,,53.383,
BOL,1985,1083300.0,1098580.0,,,,53.777,
BOL,1986,1083300.0,1098580.0,,,,54.247,
BOL,1987,1083300.0,1098580.0,,,,54.901,
BOL,1988,1083300.0,1098580.0,,,,55.505,
BOL,1989,1083300.0,1098580.0,,,,56.146,
BOL,1990,1083300.0,1098580.0,0.0,,,56.797,2937020.0
BOL,1991,1083300.0,1098580.0,,,,57.439,3018790.0
BOL,1992,1083300.0,1098580.0,,,,57.923,3086352.0
BOL,1993,1083300.0,1098580.0,,,,58.66,3169634.0
BOL,1994,1083300.0,1098580.0,,,,59.282,3258009.0
BOL,1995,1083300.0,1098580.0,0.0668,,,59.787,3347466.0
BOL,1996,1083300.0,1098580.0,0.196,,,60.287,3436510.0
BOL,1997,1083300.0,1098580.0,0.448,,,60.745,3529691.0
BOL,1998,1083300.0,1098580.0,0.626,,,61.227,3599373.0
BOL,1999,1083300.0,1098580.0,0.982,,,61.655,3669870.0
BOL,2000,1083300.0,1098580.0,1.44276,4.39554119,42.89028168,62.057,3741182.0
BOL,2001,1083300.0,1098580.0,2.12046,4.82522202,44.88241577,62.538,3814211.0
BOL,2002,1083300.0,1098580.0,3.11719,4.89645052,43.49106216,63.068,3888572.0
BOL,2003,1083300.0,1098580.0,3.5086,5.19709635,46.41044998,63.455,3965089.0
BOL,2004,1083300.0,1098580.0,4.43992,4.86315727,46.35359192,63.819,4045470.0
BOL,2005,1083300.0,1098580.0,5.22758,5.07408142,51.76200867,64.182,4128982.0
BOL,2006,1083300.0,1098580.0,6.20067,4.66087532,56.05701447,64.529,4215393.0
BOL,2007,1083300.0,1098580.0,10.4992,4.6968894,63.62155914,64.939,4303228.0
BOL,2008,1083300.0,1098580.0,12.5,4.60677242,77.9777298,65.299,4391217.0
BOL,2009,1083300.0,1098580.0,16.8,5.17444515,89.57923889,65.656,4479358.0
BOL,2010,1083300.0,1098580.0,22.4,5.20230532,100.39356232,66.003,4567789.0
BOL,2011,1083300.0,1098580.0,30.0,5.17306805,119.78379059,66.282,4656895.0
BOL,2012,1083300.0,1098580.0,35.34,5.2539444,135.32060242,66.586,4745827.0
BOL,2013,1083300.0,1098580.0,36.99,5.57465124,159.99380493,66.777,4834468.0
BOL,2014,1083300.0,1098580.0,34.6016,5.89613628,179.3274231,66.97,4923587.0
BOL,2015,1083300.0,1098580.0,37.4868,6.55064964,196.25799561,67.205,5012447.0
BOL,2016,1083300.0,1098580.0,39.6975,6.83333063,207.4511261,67.392,5100033.0
BOL,2017,1083300.0,1098580.0,43.8323,6.4901948,214.58572388,67.536,5298716.0
BOL,2018,1083300.0,1098580.0,44.2861,6.60399437,231.18806458,67.699,5649910.0
BOL,2019,1083300.0,1098580.0,47.4748,6.88792992,241.34619141,67.82,5946418.0
BOL,2020,1083300.0,1098580.0,59.9401,8.0225811,248.69514465,62.906,5890135.0
BOL,2021,1083300.0,1098580.0,65.9774,8.16016769,276.20880127,61.427,6426918.0
BOL,2022,1083300.0,1098580.0,67.3612,7.15933084,260.88070679,67.434,6569575.0
BOL,2023,1083300.0,1098580.0,70.2368,6.91864729,255.04104614,68.581,6704214.0
BOL,2024,,,,,,,6827098.0
BRA,1960,,,,,,53.162,
BRA,1961,8358140.0,8515770.0,,,,53.594,
BRA,1962,8358140.0,8515770.0,,,,54.017,
BRA,1963,8358140.0,8515770.0,,,,54.452,
BRA,1964,8358140.0,8515770.0,,,,54.848,
BRA,1965,8358140.0,8515770.0,,,,55.243,
BRA,1966,8358140.0,8515770.0,,,,55.625,
BRA,1967,8358140.0,8515770.0,,,,56.016,
BRA,1968,8358140.0,8515770.0,,,,56.47,
BRA,1969,8358140.0,8515770.0,,,,56.898,
BRA,1970,8358140.0,8515770.0,,,,57.338,
BRA,1971,8358140.0,8515770.0,,,,57.786,
BRA,1972,8358140.0,8515770.0,,,,58.255,
BRA,1973,8358140.0,8515770.0,,,,58.681,
BRA,1974,8358140.0,8515770.0,,,,59.081,
BRA,1975,8358140.0,8515770.0,,,,59.556,
BRA,1976,8358140.0,8515770.0,,,,60.007,
BRA,1977,8358140.0,8515770.0,,,,60.461,
BRA,1978,8358140.0,8515770.0,,,,60.922,
BRA,1979,8358140.0,8515770.0,,,,61.365,
BRA,1980,8358140.0,8515770.0,,,,61.819,
BRA,1981,8358140.0,8515770.0,,,,62.267,
BRA,1982,8358140.0,8515770.0,,,,62.708,
BRA,1983,8358140.0,8515770.0,,,,63.133,
BRA,1984,8358140.0,8515770.0,,,,63.553,
BRA,1985,8358140.0,8515770.0,,,,63.98,
BRA,1986,8358140.0,8515770.0,,,,64.389,
BRA,1987,8358140.0,8515770.0,,,,64.785,
BRA,1988,8358140.0,8515770.0,,,,65.161,
BRA,1989,8358140.0,8515770.0,,,,65.514,
BRA,1990,8358140.0,8515770.0,0.0,,,65.862,62225754.0
BRA,1991,8358140.0,8515770.0,0.00329,,,66.203,63803243.0
BRA,1992,8358140.0,8515770.0,0.0129,,,66.539,65654226.0
BRA,1993,8358140.0,8515770.0,0.0255,,,66.892,67538482.0
BRA,1994,8358140.0,8515770.0,0.0377,,,67.293,69427335.0
BRA,1995,8358140.0,8515770.0,0.105,,,67.701,71346700.0
BRA,1996,8358140.0,8515770.0,0.451,,,68.108,71163065.0
BRA,1997,8358140.0,8515770.0,0.786,,,68.505,73815138.0
BRA,1998,8358140.0,8515770.0,1.48,,,68.848,75725311.0
BRA,1999,8358140.0,8515770.0,2.04,,,69.211,78290799.0
BRA,2000,8358140.0,8515770.0,2.87069,8.33457184,313.92590332,69.584,80295093.0
BRA,2001,8358140.0,8515770.0,4.52849,8.54963303,271.56121826,69.98,82302317.0
BRA,2002,8358140.0,8515770.0,9.14943,8.69686985,248.37753296,70.396,85201661.0
BRA,2003,8358140.0,8515770.0,13.2076,8.18899441,253.08970642,70.884,86792831.0
BRA,2004,8358140.0,8515770.0,19.0737,8.12491989,297.68243408,71.361,89058034.0
BRA,2005,8358140.0,8515770.0,21.0227,8.03539562,387.93121338,71.832,91599988.0
BRA,2006,8358140.0,8515770.0,28.1784,8.24952507,489.53884888,72.296,92726865.0
BRA,2007,8358140.0,8515770.0,30.88,8.20182991,607.73022461,72.73,93712199.0
BRA,2008,8358140.0,8515770.0,33.83,8.01128483,713.67193604,73.111,95054971.0
BRA,2009,8358140.0,8515770.0,39.22,8.39480495,728.55639648,73.457,96857149.0
BRA,2010,8358140.0,8515770.0,40.65,7.94516611,906.0098877,73.779,96467543.0
BRA,2011,8358140.0,8515770.0,45.69,7.78819132,1043.3548584,74.047,95987652.0
BRA,2012,8358140.0,8515770.0,48.56,7.73637724,968.7277832,74.335,96690220.0
BRA,2013,8358140.0,8515770.0,51.04,7.9766016,993.79608154,74.609,97945820.0
BRA,2014,8358140.0,8515770.0,54.551,8.39644146,1030.66271973,74.823,98900006.0
BRA,2015,8358140.0,8515770.0,58.328,8.90929985,796.15252686,75.106,100587656.0
BRA,2016,8358140.0,8515770.0,60.8725,9.16901684,810.20037842,75.081,101885554.0
BRA,2017,8358140.0,8515770.0,67.4713,9.47125053,954.75012207,75.383,103476109.0
BRA,2018,8358140.0,8515770.0,70.4343,9.46475029,880.28430176,75.633,104554923.0
BRA,2019,8358140.0,8515770.0,73.9124,9.61449146,868.17248535,75.809,106262669.0
BRA,2020,8358140.0,8515770.0,81.3427,9.62326527,680.76843262,74.506,100001874.0
BRA,2021,8358140.0,8515770.0,80.6899,9.63646507,768.27075195,73.038,104085430.0
BRA,2022,8358140.0,8510420.0,80.5278,9.38739491,871.27526855,74.872,106610573.0
BRA,2023,8358140.0,8510420.0,84.1506,9.73092747,1009.83563232,75.848,106356432.0
BRA,2024,,,84.4635,,,,107871864.0
BRB,1960,,,,,,64.149,
BRB,1961,430.0,430.0,,,,65.033,
BRB,1962,430.0,430.0,,,,65.715,
BRB,1963,430.0,430.0,,,,66.204,
BRB,1964,430.0,430.0,,,,66.678,
BRB,1965,430.0,430.0,,,,67.236,
BRB,1966,430.0,430.0,,,,67.71,
BRB,1967,430.0,430.0,,,,67.92,
BRB,1968,430.0,430.0,,,,68.2,
BRB,1969,430.0,430.0,,,,68.504,
BRB,1970,430.0,430.0,,,,68.518,
BRB,1971,430.0,430.0,,,,68.787,
BRB,1972,430.0,430.0,,,,69.132,
BRB,1973,430.0,430.0,,,,69.108,
BRB,1974,430.0,430.0,,,,69.379,
BRB,1975,430.0,430.0,,,,69.79,
BRB,1976,430.0,430.0,,,,70.114,
BRB,1977,430.0,430.0,,,,70.64,
BRB,1978,430.0,430.0,,,,71.143,
BRB,1979,430.0,430.0,,,,71.549,
BRB,1980,430.0,430.0,,,,72.129,
BRB,1981,430.0,430.0,,,,72.63,
BRB,1982,430.0,430.0,,,,72.903,
BRB,1983,430.0,430.0,,,,73.156,
BRB,1984,430.0,430.0,,,,73.302,
BRB,1985,430.0,430.0,,,,73.316,
BRB,1986,430.0,430.0,,,,73.416,
BRB,1987,430.0,430.0,,,,73.463,
BRB,1988,430.0,430.0,,,,73.431,
BRB,1989,430.0,430.0,,,,73.375,
BRB,1990,430.0,430.0,0.0,,,73.463,134200.0
BRB,1991,430.0,430.0,,,,73.543,134474.0
BRB,1992,430.0,430.0,,,,73.61,134536.0
BRB,1993,430.0,430.0,,,,73.739,136388.0
BRB,1994,430.0,430.0,,,,73.755,138085.0
BRB,1995,430.0,430.0,0.00775,,,73.88,140568.0
BRB,1996,430.0,430.0,0.389,,,74.065,139437.0
BRB,1997,430.0,430.0,0.783,,,73.988,140167.0
BRB,1998,430.0,430.0,1.97,,,74.465,140921.0
BRB,1999,430.0,430.0,2.38,,,74.587,141586.0
BRB,2000,430.0,430.0,3.97368,4.92612553,622.47875977,74.58,141943.0
BRB,2001,430.0,430.0,11.9365,5.10418987,643.1159668,74.707,142669.0
BRB,2002,430.0,430.0,27.8363,5.41338634,689.30773926,74.82,143924.0
BRB,2003,430.0,430.0,39.6896,6.17312717,808.06054688,74.865,145129.0
BRB,2004,430.0,430.0,49.8,6.7109499,942.37701416,75.15,147603.0
BRB,2005,430.0,430.0,52.5,6.14326382,963.07849121,74.96,148476.0
BRB,2006,430.0,430.0,55.3,5.90468073,1028.39282227,75.049,149367.0
BRB,2007,430.0,430.0,58.2,5.36863089,1043.49401855,75.263,150206.0
BRB,2008,430.0,430.0,61.4,5.73821974,1136.53637695,75.3,150841.0
BRB,2009,430.0,430.0,64.7,6.30137348,1163.96875,75.458,151202.0
BRB,2010,430.0,430.0,65.1,5.97029495,1114.3729248,75.488,151410.0
BRB,2011,430.0,430.0,66.5,6.05910301,1163.2668457,75.599,151562.0
BRB,2012,430.0,430.0,71.2,6.85218811,1294.78674316,75.737,149937.0
BRB,2013,430.0,430.0,71.8,6.48274279,1246.16491699,75.816,152318.0
BRB,2014,430.0,430.0,71.9,6.09732294,1175.44348145,75.926,148747.0
BRB,2015,430.0,430.0,72.0,6.09170628,1154.62719727,76.055,147528.0
BRB,2016,430.0,430.0,72.2,6.19479513,1181.14257813,76.168,149786.0
BRB,2017,430.0,430.0,72.3,6.0020504,1182.00366211,76.237,150789.0
BRB,2018,430.0,430.0,72.4,5.83037996,1169.35559082,76.378,150452.0
BRB,2019,430.0,430.0,74.1791,5.67476797,1168.11938477,76.495,149274.0
BRB,2020,430.0,430.0,76.002,6.7272892,1234.30041504,76.647,145656.0
BRB,2021,430.0,430.0,77.8697,7.4427762,1391.49853516,76.58,144514.0
BRB,2022,430.0,430.0,79.4451,5.8744669,1302.0592041,75.676,151781.0
BRB,2023,430.0,430.0,79.9923,5.40463829,1286.47680664,76.178,151472.0
BRB,2024,,,,,,,151889.0
BRN,1960,,,,,,58.721,
BRN,1961,5270.0,5770.0,,,,59.387,
BRN,1962,5270.0,5770.0,,,,58.824,
BRN,1963,5270.0,5770.0,,,,60.625,
BRN,1964,5270.0,5770.0,,,,61.267,
BRN,1965,5270.0,5770.0,,,,61.721,
BRN,1966,5270.0,5770.0,,,,62.401,
BRN,1967,5270.0,5770.0,,,,62.909,
BRN,1968,5270.0,5770.0,,,,63.47,
BRN,1969,5270.0,5770.0,,,,63.963,
BRN,1970,5270.0,5770.0,,,,64.49,
BRN,1971,5270.0,5770.0,,,,64.975,
BRN,1972,5270.0,5770.0,,,,65.447,
BRN,1973,5270.0,5770.0,,,,65.95,
BRN,1974,5270.0,5770.0,,,,66.442,
BRN,1975,5270.0,5770.0,,,,66.95,
BRN,1976,5270.0,5770.0,,,,67.411,
BRN,1977,5270.0,5770.0,,,,67.833,
BRN,1978,5270.0,5770.0,,,,68.258,
BRN,1979,5270.0,5770.0,,,,68.642,
BRN,1980,5270.0,5770.0,,,,69.014,
BRN,1981,5270.0,5770.0,,,,69.344,
BRN,1982,5270.0,5770.0,,,,69.669,
BRN,1983,5270.0,5770.0,,,,69.991,
BRN,1984,5270.0,5770.0,,,,70.236,
BRN,1985,5270.0,5770.0,,,,70.499,
BRN,1986,5270.0,5770.0,,,,70.762,
BRN,1987,5270.0,5770.0,,,,70.982,
BRN,1988,5270.0,5770.0,,,,71.183,
BRN,1989,5270.0,5770.0,,,,71.408,
BRN,1990,5270.0,5770.0,0.0,,,71.629,111227.0
BRN,1991,5270.0,5770.0,,,,71.858,114327.0
BRN,1992,5270.0,5770.0,,,,72.09,118249.0
BRN,1993,5270.0,5770.0,,,,72.333,122467.0
BRN,1994,5270.0,5770.0,,,,72.571,126837.0
BRN,1995,5270.0,5770.0,1.02,,,72.838,131354.0
BRN,1996,5270.0,5770.0,3.3,,,73.079,135999.0
BRN,1997,5270.0,5770.0,4.83,,,73.326,140730.0
BRN,1998,5270.0,5770.0,6.28,,,73.584,145533.0
BRN,1999,5270.0,5770.0,7.67,,,73.806,150477.0
BRN,2000,5270.0,5770.0,8.99628,2.5479064,519.05047607,74.017,155602.0
BRN,2001,5270.0,5770.0,12.9178,2.5465107,474.11706543,74.209,160781.0
BRN,2002,5270.0,5770.0,15.3299,2.53447938,482.52624512,74.365,165377.0
BRN,2003,5270.0,5770.0,19.595,2.60260582,545.55560303,74.509,169865.0
BRN,2004,5270.0,5770.0,29.7156,2.55193377,630.73266602,74.603,174224.0
BRN,2005,5270.0,5770.0,36.4664,2.23386168,657.31945801,74.683,178441.0
BRN,2006,5270.0,5770.0,42.1863,1.9072516,664.74499512,74.753,182482.0
BRN,2007,5270.0,5770.0,44.68,1.94145441,710.42297363,74.793,185717.0
BRN,2008,5270.0,5770.0,46.0,1.87612021,792.01367188,74.814,188400.0
BRN,2009,5270.0,5770.0,49.0,2.39306617,739.28015137,74.814,191439.0
BRN,2010,5270.0,5770.0,53.0,2.27826095,795.97766113,74.82,194946.0
BRN,2011,5270.0,5770.0,56.0,1.86409724,864.63787842,74.835,198704.0
BRN,2012,5270.0,5770.0,60.2731,1.85097206,869.36553955,74.843,202249.0
BRN,2013,5270.0,5770.0,64.5,1.898314,835.32452393,74.854,205548.0
BRN,2014,5270.0,5770.0,68.77,1.91436803,785.41210938,74.862,208771.0
BRN,2015,5270.0,5770.0,71.2,2.38708901,731.04980469,74.88,211934.0
BRN,2016,5270.0,5770.0,90.0,2.54828691,679.46929932,74.905,215000.0
BRN,2017,5270.0,5770.0,94.8667,2.27022862,636.22973633,74.943,218025.0
BRN,2018,5270.0,5770.0,95.0,2.41600895,748.69073486,74.992,225919.0
BRN,2019,5270.0,5770.0,95.0,2.23100758,678.81982422,75.049,223877.0
BRN,2020,5270.0,5770.0,96.3055,2.45359564,658.38983154,75.114,224330.0
BRN,2021,5270.0,5770.0,97.6288,2.14748693,665.87030029,74.869,227037.0
BRN,2022,5270.0,5770.0,98.9704,1.77042186,648.55499268,72.917,230003.0
BRN,2023,5270.0,5770.0,99.0336,2.2286067,733.00543213,75.327,234630.0
BRN,2024,,,,,,,236334.0
BTN,1960,,,,,,36.367,
BTN,1961,46723.0,47000.0,,,,36.654,
BTN,1962,46723.0,47000.0,,,,36.992,
BTN,1963,46723.0,47000.0,,,,37.37,
BTN,1964,46723.0,47000.0,,,,37.796,
BTN,1965,46723.0,47000.0,,,,38.263,
BTN,1966,46723.0,47000.0,,,,38.789,
BTN,1967,46723.0,47000.0,,,,39.359,
BTN,1968,46723.0,47000.0,,,,39.96,
BTN,1969,46723.0,47000.0,,,,40.566,
BTN,1970,46723.0,47000.0,,,,41.185,
BTN,1971,46723.0,47000.0,,,,41.83,
BTN,1972,46723.0,47000.0,,,,42.487,
BTN,1973,46723.0,47000.0,,,,43.136,
BTN,1974,46723.0,47000.0,,,,43.8,
BTN,1975,46723.0,47000.0,,,,44.513,
BTN,1976,46723.0,47000.0,,,,45.23,
BTN,1977,46723.0,47000.0,,,,45.95,
BTN,1978,46723.0,47000.0,,,,46.691,
BTN,1979,46723.0,47000.0,,,,47.446,
BTN,1980,46723.0,47000.0,,,,48.198,
BTN,1981,46723.0,47000.0,,,,48.975,
BTN,1982,46723.0,47000.0,,,,49.776,
BTN,1983,46723.0,47000.0,,,,50.553,
BTN,1984,46723.0,47000.0,,,,51.313,
BTN,1985,46723.0,47000.0,,,,52.033,
BTN,1986,46723.0,47000.0,,,,52.826,
BTN,1987,46723.0,47000.0,,,,53.62,
BTN,1988,46723.0,47000.0,,,,54.385,
BTN,1989,46723.0,47000.0,,,,55.12,
BTN,1990,46723.0,47000.0,0.0,,,55.811,237503.0
BTN,1991,46723.0,47000.0,,,,56.451,241880.0
BTN,1992,46723.0,47000.0,,,,57.208,233433.0
BTN,1993,46723.0,47000.0,,,,57.906,224823.0
BTN,1994,39800.0,40077.0,,,,58.395,225719.0
BTN,1995,39800.0,40077.0,,,,59.277,224336.0
BTN,1996,39800.0,40077.0,,,,59.982,226241.0
BTN,1997,39800.0,40077.0,,,,60.639,232244.0
BTN,1998,39800.0,40077.0,,,,61.322,239059.0
BTN,1999,39800.0,40077.0,0.138,,,62.032,247167.0
BTN,2000,39800.0,40077.0,0.400944,4.13867903,30.5911293,61.842,256106.0
BTN,2001,39800.0,40077.0,0.864629,4.60037947,35.08880234,63.323,265537.0
BTN,2002,39800.0,40077.0,1.6758,3.95161104,32.9380188,63.984,275468.0
BTN,2003,39800.0,40077.0,2.43691,3.83481455,37.15467834,64.662,285884.0
BTN,2004,38117.0,38394.0,3.15698,4.26397753,46.06135941,65.29,296828.0
BTN,2005,38117.0,38394.0,3.84711,3.83308983,46.79434204,65.875,307038.0
BTN,2006,38117.0,38394.0,4.51832,4.08523893,54.21236038,66.499,315480.0
BTN,2007,38117.0,38394.0,5.92,3.83774948,64.72015381,67.152,323188.0
BTN,2008,38117.0,38394.0,6.55,3.14842224,57.59343338,67.733,330817.0
BTN,2009,38117.0,38394.0,7.17,3.29665017,59.74616623,68.156,338169.0
BTN,2010,38117.0,38394.0,13.6,3.25758624,72.38789368,68.765,337478.0
BTN,2011,38117.0,38394.0,14.4,3.02062726,77.75431824,69.28,340377.0
BTN,2012,38117.0,38394.0,15.6,3.25988412,84.0940094,69.759,331207.0
BTN,2013,38117.0,38394.0,22.4,3.34862685,86.41462708,70.161,341708.0
BTN,2014,38117.0,38394.0,30.3,3.23226452,87.19132233,70.504,333159.0
BTN,2015,38117.0,38394.0,39.8,3.43653083,96.86671448,70.797,341579.0
BTN,2016,38144.0,38394.0,46.5,3.27756715,97.42939758,71.119,346258.0
BTN,2017,38144.0,38394.0,54.3,3.11215067,103.63583374,71.413,351309.0
BTN,2018,38140.0,38390.0,63.5,3.06896734,102.01222992,71.711,356713.0
BTN,2019,38140.0,38390.0,74.1794,3.37511158,115.71811676,72.005,384922.0
BTN,2020,38140.0,38390.0,76.8508,4.08451509,134.13723755,72.253,400199.0
BTN,2021,38140.0,38390.0,85.6369,4.78581429,161.46617126,72.448,414321.0
BTN,2022,38140.0,38390.0,86.2903,3.91757464,138.00679016,72.754,384122.0
BTN,2023,38140.0,38390.0,88.426,4.41551638,162.19680786,72.975,401407.0
BTN,2024,,,,,,,406288.0
BWA,1960,,,,,,51.22,
BWA,1961,566730.0,581730.0,,,,51.781,
BWA,1962,566730.0,581730.0,,,,52.313,
BWA,1963,566730.0,581730.0,,,,52.848,
BWA,1964,566730.0,581730.0,,,,53.358,
BWA,1965,566730.0,581730.0,,,,53.853,
BWA,1966,566730.0,581730.0,,,,54.36,
BWA,1967,566730.0,581730.0,,,,54.859,
BWA,1968,566730.0,581730.0,,,,55.372,
BWA,1969,566730.0,581730.0,,,,55.903,
BWA,1970,566730.0,581730.0,,,,56.446,
BWA,1971,566730.0,581730.0,,,,57.062,
BWA,1972,566730.0,581730.0,,,,57.669,
BWA,1973,566730.0,581730.0,,,,58.286,
BWA,1974,566730.0,581730.0,,,,58.914,
BWA,1975,566730.0,581730.0,,,,59.53,
BWA,1976,566730.0,581730.0,,,,60.209,
BWA,1977,566730.0,581730.0,,,,60.867,
BWA,1978,566730.0,581730.0,,,,61.485,
BWA,1979,566730.0,581730.0,,,,62.035,
BWA,1980,566730.0,581730.0,,,,62.527,
BWA,1981,566730.0,581730.0,,,,63.027,
BWA,1982,566730.0,581730.0,,,,63.382,
BWA,1983,566730.0,581730.0,,,,63.605,
BWA,1984,566730.0,581730.0,,,,63.706,
BWA,1985,566730.0,581730.0,,,,63.647,
BWA,1986,566730.0,581730.0,,,,63.363,
BWA,1987,566730.0,581730.0,,,,62.837,
BWA,1988,566730.0,581730.0,,,,61.696,
BWA,1989,566730.0,581730.0,,,,61.189,
BWA,1990,566730.0,581730.0,0.0,,,60.104,448456.0
BWA,1991,566730.0,581730.0,0.0,,,58.911,462465.0
BWA,1992,566730.0,581730.0,,,,58.19,478227.0
BWA,1993,566730.0,581730.0,,,,57.316,495609.0
BWA,1994,566730.0,581730.0,,,,55.97,513293.0
BWA,1995,566730.0,581730.0,0.0645,,,54.713,530690.0
BWA,1996,566730.0,581730.0,0.157,,,54.284,547728.0
BWA,1997,566730.0,581730.0,0.308,,,53.594,564216.0
BWA,1998,566730.0,581730.0,0.602,,,52.968,581158.0
BWA,1999,566730.0,581730.0,1.12,,,52.499,593811.0
BWA,2000,566730.0,581730.0,2.90267,6.10838556,206.93144226,52.263,605662.0
BWA,2001,566730.0,581730.0,3.43089,6.3660779,203.01203918,52.21,627315.0
BWA,2002,566730.0,581730.0,3.38592,6.66529799,206.11392212,52.373,647894.0
BWA,2003,566730.0,581730.0,3.34519,6.40933847,269.58544922,52.851,667858.0
BWA,2004,566730.0,581730.0,3.30489,6.09125996,297.2512207,53.573,688033.0
BWA,2005,566730.0,581730.0,3.26255,5.26532936,281.38796997,54.386,708319.0
BWA,2006,566730.0,581730.0,4.28993,4.87599421,258.01873779,55.112,728696.0
BWA,2007,566730.0,581730.0,5.28,5.52080727,305.22042847,56.735,758634.0
BWA,2008,566730.0,581730.0,6.25,5.89747286,324.54284668,57.661,789289.0
BWA,2009,566730.0,581730.0,6.15,6.62081194,336.53146362,58.297,820510.0
BWA,2010,566730.0,581730.0,6.0,6.26718187,389.55178833,59.137,802345.0
BWA,2011,566730.0,581730.0,9.0,5.86915016,427.70709229,59.715,828613.0
BWA,2012,566730.0,581730.0,16.0,6.35010576,418.82244873,60.384,849151.0
BWA,2013,566730.0,581730.0,30.0,6.49913645,433.29150391,61.217,865462.0
BWA,2014,566730.0,581730.0,36.7447,5.8804059,418.82452393,62.167,882070.0
BWA,2015,566730.0,581730.0,37.3121,6.10287762,374.79058838,63.215,899557.0
BWA,2016,566730.0,581730.0,42.2576,5.76837635,389.3107605,64.32,918682.0
BWA,2017,566730.0,581730.0,47.8587,6.62986994,471.05056763,65.42,939892.0
BWA,2018,566730.0,581730.0,54.2022,6.04010344,447.4473877,66.371,962977.0
BWA,2019,566730.0,581730.0,61.3865,6.12193203,438.28546143,67.167,987878.0
BWA,2020,566730.0,581730.0,69.523,6.1213398,386.28860474,67.643,973488.0
BWA,2021,566730.0,581730.0,78.738,6.30315065,492.14276123,63.303,1036012.0
BWA,2022,566730.0,581730.0,80.3696,5.73650789,477.77633667,68.749,1065472.0
BWA,2023,566730.0,581730.0,81.36,6.25574684,489.59677124,69.163,1146757.0
BWA,2024,,,,,,,1173288.0
CAF,1960,,,,,,39.572,
CAF,1961,622980.0,622980.0,,,,40.056,
CAF,1962,622980.0,622980.0,,,,40.562,
CAF,1963,622980.0,622980.0,,,,41.09,
CAF,1964,622980.0,622980.0,,,,41.64,
CAF,1965,622980.0,622980.0,,,,42.207,
CAF,1966,622980.0,622980.0,,,,42.787,
CAF,1967,622980.0,622980.0,,,,43.379,
CAF,1968,622980.0,622980.0,,,,43.98,
CAF,1969,622980.0,622980.0,,,,44.58,
CAF,1970,622980.0,622980.0,,,,45.176,
CAF,1971,622980.0,622980.0,,,,45.764,
CAF,1972,622980.0,622980.0,,,,46.332,
CAF,1973,622980.0,622980.0,,,,46.884,
CAF,1974,622980.0,622980.0,,,,47.405,
CAF,1975,622980.0,622980.0,,,,47.892,
CAF,1976,622980.0,622980.0,,,,48.355,
CAF,1977,622980.0,622980.0,,,,48.778,
CAF,1978,622980.0,622980.0,,,,49.161,
CAF,1979,622980.0,622980.0,,,,49.5,
CAF,1980,622980.0,622980.0,,,,49.789,
CAF,1981,622980.0,622980.0,,,,50.028,
CAF,1982,622980.0,622980.0,,,,50.213,
CAF,1983,622980.0,622980.0,,,,50.342,
CAF,1984,622980.0,622980.0,,,,50.427,
CAF,1985,622980.0,622980.0,,,,50.463,
CAF,1986,622980.0,622980.0,,,,50.445,
CAF,1987,622980.0,622980.0,,,,50.371,
CAF,1988,622980.0,622980.0,,,,50.243,
CAF,1989,622980.0,622980.0,,,,50.074,
CAF,1990,622980.0,622980.0,0.0,,,49.854,1153553.0
CAF,1991,622980.0,622980.0,,,,49.575,1183381.0
CAF,1992,622980.0,622980.0,,,,49.213,1216479.0
CAF,1993,622980.0,622980.0,,,,48.899,1252544.0
CAF,1994,622980.0,622980.0,,,,48.509,1290317.0
CAF,1995,622980.0,622980.0,,,,48.109,1323404.0
CAF,1996,622980.0,622980.0,0.00585,,,47.7,1355925.0
CAF,1997,622980.0,622980.0,0.0143,,,47.284,1393563.0
CAF,1998,622980.0,622980.0,0.0279,,,47.089,1432785.0
CAF,1999,622980.0,622980.0,0.0409,,,46.91,1474543.0
CAF,2000,622980.0,622980.0,0.0533942,4.3808217,9.9123354,46.609,1518605.0
CAF,2001,622980.0,622980.0,0.0785434,4.01043987,9.20995235,46.734,1553600.0
CAF,2002,622980.0,622980.0,0.128537,4.23633623,10.44132614,46.84,1590065.0
CAF,2003,622980.0,622980.0,0.151563,4.18572474,12.15000153,47.306,1632285.0
CAF,2004,622980.0,622980.0,0.223401,4.14367914,12.96809387,47.696,1669525.0
CAF,2005,622980.0,622980.0,0.268196,4.22857571,13.93517494,48.207,1709327.0
CAF,2006,622980.0,622980.0,0.311159,4.31108665,15.15495491,48.687,1743041.0
